,incident_id,mine_type,mine_location,country,worker_age,years_experience,employment_type,job_title,gender,incident_date,day_of_week,incident_time,shift_type,hours_into_shift,equipment_involved,task_at_incident,injury_mechanism,injury_type,body_part_injured,injury_severity,ppe_worn
4095,INC-3B99507A,formal_large,surface,ghana,37,19.0,operator,supervisor,male,2020-06-21,thursday,13.53,morning,1.8,mobile_equipment,directing_equipment,hit_by_moving,laceration,upper_extremity,days_away,full
4096,INC-3BDA4689,formal_small,surface,drc,35,8.3,contractor,supervisor,male,2022-07-02,friday,17.94,evening,5.1,mobile_equipment,operating_equipment,hit_by_moving,amputation,hand_finger,days_away,none
4097,INC-6CB57F03,artisanal,surface,ghana,22,2.5,operator,truck_operator,male,2024-07-28,saturday,11.34,morning,3.8,components_parts,maintenance_repair,struck_by_object,abrasion,foot_lower_leg,fatality,none
4098,INC-6C9227ED,artisanal,surface,other,34,9.0,operator,laborer,male,2021-11-28,saturday,13.36,morning,4.6,mobile_equipment,other,pit_collapse,laceration,multiple,days_away,none
4099,INC-63EE505A,artisanal,underground,zimbabwe,25,4.4,operator,supervisor,male,2023-11-03,thursday,20.97,evening,2.0,drill_rig,other,other,abrasion,hand_finger,permanent_disability,none
4100,INC-428CA943,formal_large,surface,south_africa,45,24.7,operator,other,female,2021-09-08,friday,13.22,morning,0.1,components_parts,other,other,laceration,torso,fatality,full
4101,INC-ABB6D479,artisanal,surface,south_africa,25,9.0,contractor,mechanic_repairman,male,2024-11-12,wednesday,13.05,morning,5.5,mobile_equipment,maintenance_repair,struck_by_object,fracture,torso,days_away,none
4102,INC-DC020BEE,formal_small,surface,other,41,23.0,operator,excavator_operator,male,2023-03-06,sunday,13.08,morning,2.3,mobile_equipment,cleaning_clearing,other,amputation,multiple,permanent_disability,partial
4103,INC-70FCAAE9,formal_large,underground,other,43,18.9,operator,supervisor,male,2024-04-11,monday,20.38,evening,5.5,drill_rig,other,falling_object,other,multiple,days_away,partial
4104,INC-BDB3D226,artisanal,underground,other,36,9.6,operator,driller,male,2023-01-01,thursday,1.14,night,3.0,none,other,fall_from_height,fracture,multiple,fatality,none
4105,INC-0E1CFBA6,formal_large,underground,ghana,65,21.3,operator,other,female,2022-01-16,tuesday,21.31,evening,8.8,none,other,fall_from_height,laceration,hand_finger,days_away,full
4106,INC-1C8D29DB,artisanal,surface,drc,23,4.4,operator,truck_operator,male,2020-03-26,saturday,12.0,morning,5.8,mobile_equipment,operating_equipment,pit_collapse,contusion,multiple,temporary_disability,none
4107,INC-B6B1DEFF,artisanal,surface,south_africa,36,5.3,operator,supervisor,male,2021-07-27,sunday,13.75,morning,2.0,mobile_equipment,operating_equipment,falling,abrasion,upper_extremity,temporary_disability,none
4108,INC-05D580C0,artisanal,underground,ghana,31,1.4,operator,laborer,male,2021-02-17,saturday,20.6,evening,1.2,rock_drill,charging_up,other,fracture,hand_finger,days_away,none
4109,INC-97FE8573,formal_small,surface,tanzania,41,23.0,operator,truck_operator,male,2024-03-03,friday,12.2,morning,6.4,mobile_equipment,other,other,amputation,upper_extremity,days_away,full
4110,INC-64D3E6A3,formal_large,underground,other,48,30.0,operator,driller,male,2022-11-02,friday,22.18,night,2.2,none,other,struck_by_rock,laceration,foot_lower_leg,fatality,full
4111,INC-6086AE78,artisanal,surface,ghana,19,3.0,operator,laborer,male,2022-12-09,wednesday,15.21,evening,5.7,mobile_equipment,other,falling,contusion,upper_extremity,days_away,none
4112,INC-46EBC988,artisanal,surface,zimbabwe,40,9.1,operator,mechanic_repairman,male,2024-11-15,thursday,17.09,evening,10.2,mobile_equipment,cleaning_clearing,struck_by_object,other,upper_extremity,days_away,none
4113,INC-97480C45,formal_small,surface,south_africa,49,22.3,operator,mechanic_repairman,male,2024-05-23,wednesday,10.87,morning,2.7,light_vehicle,other,vehicle_motion,fracture,foot_lower_leg,days_away,none
4114,INC-713DCCC9,artisanal,surface,ghana,32,2.4,operator,mechanic_repairman,male,2023-05-11,wednesday,8.85,morning,9.4,components_parts,other,struck_by_object,abrasion,foot_lower_leg,days_away,none
4115,INC-9DECA314,formal_large,underground,south_africa,42,23.5,operator,supervisor,male,2021-08-16,friday,13.0,morning,5.0,drill_rig,drilling,struck_by_rock,laceration,upper_extremity,days_away,full
4116,INC-14F077D4,formal_small,surface,other,45,20.7,contractor,truck_operator,female,2020-07-17,thursday,13.39,morning,2.5,none,other,other,laceration,upper_extremity,restricted_work,partial
4117,INC-684A04F8,artisanal,surface,south_africa,33,11.2,contractor,other,male,2022-09-24,sunday,10.22,morning,11.5,haul_truck,other,other,fracture,multiple,first_aid,none
4118,INC-31402C28,formal_large,surface,tanzania,43,25.0,contractor,mechanic_repairman,male,2024-12-10,thursday,9.96,morning,4.3,mobile_equipment,maintenance_repair,other,amputation,torso,first_aid,full
4119,INC-7B64ED22,formal_small,underground,ghana,44,19.1,operator,driller,male,2022-04-24,monday,12.0,morning,1.6,components_parts,other,struck_by_rock,laceration,upper_extremity,permanent_disability,full
4120,INC-7D3CFED6,artisanal,surface,zimbabwe,37,19.0,operator,mechanic_repairman,male,2024-11-27,thursday,11.44,morning,7.2,mobile_equipment,other,pit_collapse,abrasion,foot_lower_leg,days_away,none
4121,INC-C78783A4,artisanal,underground,ghana,41,2.9,operator,driller,male,2020-11-30,thursday,4.2,night,7.0,none,other,fall_from_height,abrasion,multiple,days_away,none
4122,INC-4227390B,artisanal,underground,ghana,32,11.0,contractor,other,male,2020-04-22,tuesday,12.46,morning,7.4,earth_moving,drilling,falling_object,contusion,multiple,first_aid,none
4123,INC-4173C467,formal_small,surface,zimbabwe,37,19.0,contractor,other,male,2022-09-15,friday,12.44,morning,4.8,hand_tools,maintenance_repair,other,burns,upper_extremity,fatality,none
4124,INC-58615650,artisanal,underground,ethiopia,35,11.2,operator,driller,male,2021-11-13,monday,13.96,morning,1.5,components_parts,charging_up,struck_by_rock,contusion,upper_extremity,days_away,none
4125,INC-D0E5F21B,formal_large,underground,other,38,20.0,operator,other,male,2020-06-01,thursday,12.41,morning,3.2,earth_moving,drilling,fall_from_height,multiple,torso,days_away,none
4126,INC-86FC3C42,formal_small,surface,ghana,43,14.3,operator,truck_operator,male,2024-09-17,wednesday,13.33,morning,1.0,components_parts,other,struck_by_object,fracture,multiple,temporary_disability,partial
4127,INC-5ADAFF74,formal_small,surface,ethiopia,24,6.0,operator,excavator_operator,male,2021-11-15,monday,13.48,morning,11.1,haul_truck,other,hit_by_moving,laceration,hand_finger,first_aid,none
4128,INC-7A4F1216,artisanal,surface,other,33,8.3,operator,mechanic_repairman,female,2021-04-09,friday,12.77,morning,1.5,haul_truck,operating_equipment,falling,laceration,foot_lower_leg,restricted_work,none
4129,INC-26B86D21,artisanal,surface,ghana,28,8.7,operator,other,male,2022-09-01,wednesday,6.04,morning,9.9,none,lifting_lowering,pit_collapse,contusion,hand_finger,days_away,none
4130,INC-A363F94F,artisanal,surface,other,19,3.0,operator,welder,female,2024-03-23,tuesday,10.79,morning,2.6,light_vehicle,cleaning_clearing,falling,fracture,hand_finger,restricted_work,none
4131,INC-E06144F4,artisanal,underground,other,32,1.3,contractor,other,male,2020-09-22,wednesday,11.37,morning,7.4,earth_moving,drilling,other,laceration,multiple,temporary_disability,none
4132,INC-553B1948,formal_small,surface,drc,57,13.6,contractor,mechanic_repairman,male,2021-10-29,thursday,11.75,morning,7.6,components_parts,maintenance_repair,vehicle_motion,amputation,foot_lower_leg,days_away,full
4133,INC-798BFA65,formal_small,surface,ethiopia,63,10.9,contractor,laborer,male,2023-10-08,tuesday,15.49,evening,1.7,components_parts,maintenance_repair,hit_by_moving,contusion,hand_finger,days_away,partial
4134,INC-D2AFB7AB,formal_small,surface,tanzania,44,23.8,operator,truck_operator,male,2023-05-02,wednesday,9.05,morning,1.6,components_parts,other,struck_by_object,laceration,foot_lower_leg,days_away,full
4135,INC-98A1BAA6,formal_large,surface,zimbabwe,49,13.2,operator,truck_operator,female,2020-12-14,thursday,6.04,morning,0.5,mobile_equipment,other,other,laceration,head_face,permanent_disability,none
4136,INC-2F651D56,formal_small,surface,ethiopia,53,35.0,operator,welder,male,2020-02-20,sunday,11.9,morning,7.4,components_parts,operating_equipment,other,contusion,multiple,fatality,full
4137,INC-4181E30F,artisanal,surface,other,40,9.4,operator,welder,male,2023-08-23,wednesday,13.4,morning,2.1,components_parts,other,pit_collapse,abrasion,multiple,fatality,none
4138,INC-088F9032,artisanal,surface,ghana,34,13.0,contractor,laborer,male,2021-01-17,thursday,15.32,evening,4.0,none,directing_equipment,other,contusion,hand_finger,days_away,none
4139,INC-16E5DD91,artisanal,surface,drc,23,3.6,operator,mechanic_repairman,male,2020-02-13,thursday,12.67,morning,3.4,mobile_equipment,operating_equipment,falling,contusion,hand_finger,days_away,none
4140,INC-39BDD07A,formal_small,surface,zimbabwe,30,12.0,operator,supervisor,male,2024-05-24,friday,9.94,morning,8.9,haul_truck,operating_equipment,fall_slip,amputation,head_face,days_away,partial
4141,INC-B9708C59,formal_small,underground,south_africa,51,11.1,operator,laborer,male,2023-06-11,saturday,20.97,evening,4.2,rock_drill,charging_up,falling_object,laceration,hand_finger,fatality,full
4142,INC-08285C4D,formal_large,surface,ethiopia,38,10.6,operator,mechanic_repairman,male,2022-04-09,thursday,10.63,morning,9.7,mobile_equipment,other,fall_slip,multiple,head_face,days_away,full
4143,INC-F21DE506,formal_small,surface,drc,64,10.3,operator,laborer,male,2022-01-01,friday,16.84,evening,3.1,haul_truck,cleaning_clearing,other,laceration,hand_finger,days_away,partial
4144,INC-D85C27DB,formal_small,surface,ethiopia,41,5.1,operator,mechanic_repairman,male,2024-05-09,saturday,12.0,morning,1.9,components_parts,other,struck_by_object,laceration,foot_lower_leg,days_away,full
4145,INC-EC0901E9,formal_large,underground,drc,51,13.0,operator,blaster,male,2023-12-13,saturday,2.18,night,5.4,components_parts,charging_up,hit_by_moving,multiple,upper_extremity,days_away,full
4146,INC-5234C036,formal_large,surface,ghana,41,23.0,operator,welder,male,2022-08-21,wednesday,11.07,morning,3.3,hand_tools,other,other,multiple,torso,permanent_disability,full
4147,INC-ABDA5DB4,artisanal,surface,other,38,4.5,operator,excavator_operator,male,2022-10-23,saturday,12.69,morning,3.7,mobile_equipment,other,falling,abrasion,head_face,restricted_work,partial
4148,INC-7B01D45D,formal_small,surface,ethiopia,63,24.4,operator,laborer,male,2022-09-06,wednesday,13.63,morning,7.9,haul_truck,operating_equipment,other,laceration,upper_extremity,first_aid,none
4149,INC-95BA67F3,formal_small,surface,drc,38,16.4,contractor,supervisor,female,2021-11-24,saturday,10.65,morning,6.2,mobile_equipment,cleaning_clearing,vehicle_motion,laceration,upper_extremity,restricted_work,full
4150,INC-B2F12A2E,formal_large,surface,ghana,54,23.0,operator,excavator_operator,male,2022-07-02,friday,11.89,morning,0.9,mobile_equipment,maintenance_repair,hit_by_moving,fracture,foot_lower_leg,permanent_disability,full
4151,INC-67CBE913,formal_small,surface,ghana,48,6.5,operator,other,male,2023-04-27,friday,10.19,morning,10.6,hand_tools,cleaning_clearing,fall_slip,multiple,hand_finger,days_away,none
4152,INC-F890EED2,formal_small,surface,other,46,8.7,operator,other,female,2023-03-27,thursday,14.67,evening,8.1,mobile_equipment,other,other,multiple,multiple,days_away,full
4153,INC-10B9F751,formal_small,underground,south_africa,45,19.1,operator,driller,male,2021-12-09,saturday,19.08,evening,7.1,none,other,other,other,torso,fatality,partial
4154,INC-C3DFA5A9,formal_small,surface,ghana,36,18.0,operator,other,male,2024-02-19,friday,11.08,morning,5.2,mobile_equipment,other,other,amputation,upper_extremity,days_away,full
4155,INC-B95E4F28,formal_large,underground,drc,18,0.0,operator,other,male,2021-10-12,monday,20.57,evening,5.8,none,other,other,multiple,multiple,days_away,partial
4156,INC-C25D79F1,artisanal,surface,tanzania,28,4.0,contractor,truck_operator,male,2023-09-09,tuesday,11.95,morning,2.0,none,operating_equipment,falling,laceration,hand_finger,restricted_work,none
4157,INC-A522E7C0,formal_large,surface,other,53,12.8,operator,mechanic_repairman,male,2022-02-16,thursday,11.25,morning,5.5,mobile_equipment,operating_equipment,other,laceration,hand_finger,days_away,none
4158,INC-1A76F4C9,formal_small,surface,tanzania,38,12.5,operator,laborer,male,2024-09-18,friday,12.96,morning,3.4,components_parts,operating_equipment,other,amputation,multiple,restricted_work,full
4159,INC-E5AEC17B,formal_large,surface,other,54,25.6,contractor,truck_operator,female,2023-07-21,wednesday,11.8,morning,11.6,mobile_equipment,maintenance_repair,other,fracture,foot_lower_leg,fatality,full
4160,INC-30298125,formal_small,surface,zimbabwe,46,24.8,operator,supervisor,male,2023-08-02,wednesday,12.74,morning,7.2,light_vehicle,maintenance_repair,trapped_between,amputation,multiple,first_aid,partial
4161,INC-01C6E341,formal_large,underground,ethiopia,54,5.3,operator,other,male,2023-01-27,thursday,5.4,night,4.6,none,drilling,hit_by_moving,other,head_face,restricted_work,full
4162,INC-E3F0B420,artisanal,surface,drc,18,2.0,operator,mechanic_repairman,male,2020-11-22,wednesday,15.04,evening,5.8,haul_truck,cleaning_clearing,falling,abrasion,hand_finger,restricted_work,none
4163,INC-523A2F55,formal_small,surface,tanzania,50,5.3,operator,supervisor,male,2024-07-31,saturday,10.42,morning,7.5,haul_truck,cleaning_clearing,vehicle_motion,laceration,hand_finger,days_away,partial
4164,INC-20566DE0,artisanal,surface,south_africa,37,9.0,operator,mechanic_repairman,male,2023-07-09,wednesday,6.15,morning,3.3,mobile_equipment,cleaning_clearing,struck_by_object,abrasion,head_face,fatality,none
4165,INC-642A22E6,formal_large,surface,ghana,19,1.0,contractor,other,male,2020-01-01,friday,11.14,morning,7.5,haul_truck,maintenance_repair,struck_by_object,laceration,hand_finger,fatality,full
4166,INC-E44984D7,formal_large,surface,ethiopia,48,21.3,operator,laborer,male,2021-06-30,sunday,12.23,morning,10.6,mobile_equipment,operating_equipment,struck_by_object,fracture,hand_finger,days_away,full
4167,INC-B1F3861D,formal_small,surface,drc,39,20.3,operator,mechanic_repairman,male,2020-10-20,monday,12.07,morning,7.3,haul_truck,cleaning_clearing,vehicle_motion,laceration,torso,permanent_disability,partial
4168,INC-384139F4,formal_small,surface,zimbabwe,54,11.4,contractor,welder,male,2020-09-02,tuesday,10.31,morning,3.5,hand_tools,maintenance_repair,struck_by_object,laceration,hand_finger,temporary_disability,full
4169,INC-56892202,formal_small,surface,drc,48,15.4,operator,welder,female,2022-06-21,sunday,11.64,morning,11.9,mobile_equipment,maintenance_repair,other,fracture,upper_extremity,permanent_disability,full
4170,INC-6CFF2056,artisanal,surface,drc,24,3.8,operator,other,male,2023-12-21,friday,12.9,morning,10.7,none,other,other,abrasion,torso,days_away,none
4171,INC-F10FFBFC,artisanal,surface,ghana,43,7.2,contractor,excavator_operator,male,2023-05-07,wednesday,10.87,morning,3.8,haul_truck,operating_equipment,falling,contusion,hand_finger,fatality,none
4172,INC-237416ED,artisanal,surface,ethiopia,38,7.4,operator,excavator_operator,male,2024-08-31,monday,12.72,morning,1.1,mobile_equipment,operating_equipment,other,fracture,upper_extremity,days_away,none
4173,INC-E2F10883,formal_large,surface,ethiopia,48,13.3,operator,truck_operator,male,2020-06-12,thursday,13.84,morning,2.3,mobile_equipment,maintenance_repair,other,multiple,torso,permanent_disability,full
4174,INC-57A9F24D,artisanal,underground,south_africa,29,9.6,operator,blaster,male,2023-02-16,monday,12.77,morning,9.5,none,walking,other,other,torso,fatality,none
4175,INC-4FA980CF,formal_small,underground,zimbabwe,40,22.0,operator,driller,female,2021-06-21,thursday,12.46,morning,9.8,none,charging_up,other,multiple,foot_lower_leg,restricted_work,partial
4176,INC-37E6E685,artisanal,surface,zimbabwe,34,5.6,contractor,laborer,male,2020-01-27,friday,9.28,morning,4.4,light_vehicle,maintenance_repair,falling,laceration,hand_finger,days_away,none
4177,INC-DEC46E6E,artisanal,surface,drc,47,15.4,operator,mechanic_repairman,female,2024-12-10,thursday,11.2,morning,8.0,components_parts,other,falling,other,multiple,days_away,none
4178,INC-C63E4352,artisanal,underground,zimbabwe,37,9.6,contractor,driller,female,2020-08-20,thursday,19.7,evening,0.6,none,other,hit_by_moving,abrasion,hand_finger,days_away,none
4179,INC-070F46AF,artisanal,surface,south_africa,32,15.2,contractor,other,male,2021-08-21,saturday,13.12,morning,6.3,haul_truck,other,other,other,multiple,restricted_work,none
4180,INC-EFC0B396,artisanal,surface,zimbabwe,50,9.5,operator,laborer,male,2022-08-01,wednesday,11.33,morning,2.1,mobile_equipment,cleaning_clearing,pit_collapse,abrasion,multiple,restricted_work,none
4181,INC-BA6B9190,formal_large,surface,drc,34,16.0,contractor,other,male,2021-11-25,thursday,7.16,morning,8.2,mobile_equipment,operating_equipment,other,multiple,upper_extremity,permanent_disability,full
4182,INC-0E3A58A1,artisanal,surface,ethiopia,31,10.0,contractor,supervisor,female,2020-10-08,monday,11.19,morning,0.3,haul_truck,other,falling,abrasion,multiple,fatality,none
